"inverting","telic","telic","telic"
"augment","telic","telic","telic"
"balled","telic","telic","telic"
"smiled","telic","telic","telic"
"signalled","telic","telic","telic"
"arraigning","telic","telic","telic"
"stamp","telic","telic","telic"
"accumulated","telic","telic","telic"
"refrigerated","telic","telic","telic"
"evicted","telic","telic","telic"
"streaming","atelic","atelic","atelic"
"cajoled","telic","telic","telic"
"disseminate","telic","telic","telic"
"forwarded","telic","telic","telic"
"ransom","telic","telic","telic"
"mimic","atelic","atelic","atelic"
"uncoiled","telic","telic","telic"
"appended","telic","telic","telic"
"filled","telic","telic","telic"
"title","telic","telic","telic"
"terrorizing","atelic","atelic","atelic"
"struck","telic","telic","telic"
"convening","telic","telic","telic"
"mapped","telic","telic","telic"
"vault","telic","telic","telic"
"loan","telic","telic","telic"
"chopped","telic","telic","telic"
"RELOCATE","telic","telic","telic"
"impeded","telic","telic","telic"
"singed","telic","telic","telic"
"engulf","telic","telic","telic"
"TRY","telic","telic","telic"
"loaded","telic","telic","telic"
"corroborated","telic","telic","telic"
"preempt","telic","telic","telic"
"returned","telic","telic","telic"
"enrol","telic","telic","telic"
"heralded","telic","telic","telic"
"talking","atelic","atelic","atelic"
"pitch","telic","telic","telic"
"subdued","telic","telic","telic"
"notify","telic","telic","telic"
"strip","telic","telic","telic"
"converted","telic","telic","telic"
"osculating","atelic","atelic","atelic"
"torch","telic","telic","telic"
"relayed","telic","telic","telic"
"bent","telic","telic","telic"
"grant","telic","telic","telic"
"triggered","telic","telic","telic"
"delivered","telic","telic","telic"
"reply","telic","telic","telic"
"strayed","telic","telic","telic"
"filming","atelic","atelic","atelic"
"crept","telic","telic","telic"
"constructed","telic","telic","telic"
"confiscated","telic","telic","telic"
"lengthened","telic","telic","telic"
"mending","telic","telic","telic"
"vanished","telic","telic","telic"
"explained","telic","telic","telic"
"bite","telic","telic","telic"
"mention","telic","telic","telic"
"hooked","telic","telic","telic"
"skidded","telic","telic","telic"
"find","telic","telic","telic"
"protested","telic","telic","telic"
"evaluate","telic","telic","telic"
"subject","telic","telic","telic"
"squeezed","telic","telic","telic"
"tailored","telic","telic","telic"
"heaved","telic","telic","telic"
"stalking","atelic","atelic","atelic"
"printing","atelic","atelic","atelic"
"took","telic","telic","telic"
"combine","telic","telic","telic"
"writhing","atelic","atelic","atelic"
"deflect","telic","telic","telic"
"tussling","atelic","atelic","atelic"
"cleanse","telic","telic","telic"
"dried","telic","telic","telic"
"pound","atelic","atelic","atelic"
"serve","telic","telic","telic"
"lugged","telic","telic","telic"
"revenge","telic","telic","telic"
"water","telic","telic","telic"
"passed","telic","telic","telic"
"postulate","telic","telic","telic"
"rally","telic","telic","telic"
"dipped","telic","telic","telic"
"affix","telic","telic","telic"
"shepherding","atelic","atelic","atelic"
"beat","telic","telic","telic"
"squashed","telic","telic","telic"
"dilate","telic","telic","telic"
"muttered","telic","telic","telic"
"answer","telic","telic","telic"
"replace","telic","telic","telic"
"chatting","atelic","atelic","atelic"
"crumple","telic","telic","telic"
"eluded","telic","telic","telic"
"pointed","telic","telic","telic"
"tailing","atelic","atelic","atelic"
"striding","atelic","atelic","atelic"
"classified","telic","telic","telic"
"dampened","telic","telic","telic"
"die","telic","telic","telic"
"grasped","telic","telic","telic"
"desert","telic","telic","telic"
"tacked","telic","telic","telic"
"crack","telic","telic","telic"
"socked","telic","telic","telic"
"Clear","telic","telic","telic"
"mumbled","telic","telic","telic"
"marched","atelic","atelic","atelic"
"resounded","telic","telic","telic"
"Straighten","telic","telic","telic"
"restoring","telic","telic","telic"
"bequeathed","telic","telic","telic"
"trim","telic","telic","telic"
"edified","telic","telic","telic"
"interrupted","telic","telic","telic"
"showcase","telic","telic","telic"
"harmonize","atelic","atelic","atelic"
"venture","telic","telic","telic"
"co-operate","atelic","atelic","atelic"
"squared","telic","telic","telic"
"stacked","telic","telic","telic"
"emulate","atelic","atelic","atelic"
"grass","telic","telic","telic"
"commiserating","atelic","atelic","atelic"
"obtained","telic","telic","telic"
"repulsed","telic","telic","telic"
"swivels","telic","telic","telic"
"tripping","atelic","atelic","atelic"
"tweaked","telic","telic","telic"
"discern","telic","telic","telic"
"penetrate","telic","telic","telic"
"ejaculated","telic","telic","telic"
"straighten","telic","telic","telic"
"interfere","telic","telic","telic"
"clinked","telic","telic","telic"
"jump","telic","telic","telic"
"summarize","telic","telic","telic"
"clip","telic","telic","telic"
"flattened","telic","telic","telic"
"eased","telic","telic","telic"
"righted","telic","telic","telic"
"forebode","telic","telic","telic"
"overrun","telic","telic","telic"
"swopped","telic","telic","telic"
"experience","telic","telic","telic"
"happened","telic","telic","telic"
"exhorted","telic","telic","telic"
"prescribed","telic","telic","telic"
"eclipsed","telic","telic","telic"
"requested","telic","telic","telic"
"built","telic","telic","telic"
"record","telic","telic","telic"
"met","telic","telic","telic"
"encountered","telic","telic","telic"
"underscore","telic","telic","telic"
"frighten","telic","telic","telic"
"hit","telic","telic","telic"
"depicted","telic","telic","telic"
"parted","telic","telic","telic"
"dispatch","telic","telic","telic"
"fetch","telic","telic","telic"
"bind","telic","telic","telic"
"Set","telic","telic","telic"
"replicated","telic","telic","telic"
"cleaned","telic","telic","telic"
"roused","telic","telic","telic"
"baptized","telic","telic","telic"
"overpowered","telic","telic","telic"
"congratulated","telic","telic","telic"
"outrun","telic","telic","telic"
"attest","telic","telic","telic"
"charted","telic","telic","telic"
"enter","telic","telic","telic"
"divorced","telic","telic","telic"
"alight","telic","telic","telic"
"panting","atelic","atelic","atelic"
"prodded","telic","telic","telic"
"quiz","telic","telic","telic"
"paging","atelic","atelic","atelic"
"started","telic","telic","telic"
"shouted","telic","telic","telic"
"quit","telic","telic","telic"
"disclosed","telic","telic","telic"
"perished","telic","telic","telic"
"measured","telic","telic","telic"
"chant","atelic","atelic","atelic"
"baptised","telic","telic","telic"
"detonate","telic","telic","telic"
"harvested","telic","telic","telic"
"ravish","telic","telic","telic"
"banished","telic","telic","telic"
"formulate","telic","telic","telic"
"quieten","telic","telic","telic"
"documented","telic","telic","dummy_t"
"re-evaluate","telic","telic","telic"
"weighted","telic","telic","telic"
"compiled","telic","telic","telic"
"murmured","telic","telic","telic"
"chase","telic","telic","telic"
"desist","telic","telic","telic"
"Rebounding","telic","telic","telic"
"shovelled","atelic","atelic","atelic"
"attached","telic","telic","telic"
"purchased","telic","telic","telic"
"battered","atelic","atelic","atelic"
"chaining","telic","telic","telic"
"forestall","telic","telic","telic"
"lapsed","telic","telic","telic"
"unify","telic","telic","telic"
"shot","telic","telic","telic"
"managed","telic","telic","telic"
"brushed","telic","telic","telic"
"unlock","telic","telic","telic"
"tore","telic","telic","telic"
"intimates","telic","telic","telic"
"received","telic","telic","telic"
"tumbled","telic","telic","telic"
"participate","atelic","atelic","atelic"
"enlisted","telic","telic","telic"
"endorsed","telic","telic","telic"
"provided","telic","telic","telic"
"survived","telic","telic","telic"
"vacate","telic","telic","telic"
"pluck","telic","telic","telic"
"excused","telic","telic","telic"
"stashed","telic","telic","telic"
"realise","telic","telic","telic"
"ward","telic","telic","telic"
"attain","telic","telic","telic"
"propped","telic","telic","telic"
"reheat","telic","telic","telic"
"bypass","telic","telic","telic"
"bellowed","telic","telic","telic"
"enhanced","telic","telic","telic"
"interpose","telic","telic","telic"
"tired","telic","telic","telic"
"inciting","telic","telic","telic"
"prosecuting","telic","telic","telic"
"tilted","telic","telic","telic"
"exulting","atelic","atelic","atelic"
"teeming","atelic","atelic","atelic"
"attended","telic","telic","telic"
"swimming","atelic","atelic","atelic"
"initiated","telic","telic","telic"
"realized","telic","telic","telic"
"consolidated","telic","telic","telic"
"aligned","telic","telic","telic"
"washed","telic","telic","telic"
"dodged","telic","telic","telic"
"harassing","atelic","atelic","atelic"
"growling","atelic","atelic","atelic"
"unbent","telic","telic","telic"
"fused","telic","telic","telic"
"trap","telic","telic","telic"
"smashed","telic","telic","telic"
"shoved","telic","telic","telic"
"convicted","telic","telic","telic"
"fashion","telic","telic","telic"
"polished","telic","telic","telic"
"squabbled","atelic","atelic","atelic"
"scotch","telic","telic","telic"
"steadied","telic","telic","telic"
"incurred","telic","telic","telic"
"Validating","telic","telic","telic"
"ting","dummy_t","telic","telic"
"recoil","telic","telic","telic"
"put","telic","telic","telic"
"hitched","telic","telic","telic"
"starve","telic","telic","telic"
"warmed","telic","telic","telic"
"consumed","telic","telic","telic"
"reversed","telic","telic","telic"
"funded","telic","telic","telic"
"stipulated","telic","telic","telic"
"wagered","telic","telic","telic"
"muddled","telic","telic","telic"
"shelved","telic","telic","telic"
"shadowing","atelic","atelic","atelic"
"lash","telic","telic","telic"
"climbed","telic","telic","telic"
"attack","telic","telic","telic"
"slithered","telic","telic","telic"
"struggled","atelic","atelic","atelic"
"congealed","telic","telic","telic"
"voted","telic","telic","telic"
"smite","telic","telic","telic"
"Destroy","telic","telic","telic"
"whispered","telic","telic","telic"
"collapses","telic","telic","telic"
"retracted","telic","telic","telic"
"implored","atelic","atelic","atelic"
"sharing","atelic","atelic","atelic"
"eloping","telic","telic","telic"
"toting","atelic","atelic","atelic"
"extradite","telic","telic","telic"
"outgrew","telic","telic","telic"
"shamming","atelic","atelic","atelic"
"acquired","telic","telic","telic"
"reasoning","atelic","atelic","atelic"
"dissuade","telic","telic","telic"
"unbolted","telic","telic","telic"
"Dwindling","atelic","atelic","atelic"
"rehabilitate","telic","telic","telic"
"transposed","telic","telic","telic"
"waver","atelic","atelic","atelic"
"traverse","telic","telic","telic"
"annihilated","telic","telic","telic"
"endowed","telic","telic","telic"
"touring","atelic","atelic","atelic"
"dissipate","telic","telic","telic"
"ask","telic","telic","telic"
"undertook","telic","telic","telic"
"swollen","telic","telic","telic"
"Read","telic","telic","telic"
"untying","telic","telic","dummy_t"
"refined","telic","telic","telic"
"nail","telic","telic","telic"
"activating","telic","telic","telic"
"elucidated","telic","telic","telic"
"sheds","telic","telic","telic"
"elapsed","telic","telic","telic"
"specify","telic","telic","telic"
"shipped","telic","telic","telic"
"summon","telic","telic","telic"
"persuade","telic","telic","telic"
"dumped","telic","telic","telic"
"impersonating","atelic","atelic","atelic"
"exit","telic","telic","telic"
"dispelled","telic","telic","telic"
"remind","telic","telic","telic"
"yelled","telic","telic","telic"
"hardened","telic","telic","telic"
"flicked","telic","telic","telic"
"flashing","atelic","atelic","atelic"
"spotted","telic","telic","telic"
"called","telic","telic","telic"
"retarded","telic","telic","telic"
"Calm","telic","telic","telic"
"vacillated","atelic","atelic","atelic"
"reaped","telic","telic","telic"
"supervising","atelic","atelic","atelic"
"grade","telic","telic","telic"
"dislocate","telic","telic","telic"
"erected","telic","telic","telic"
"recounting","atelic","atelic","atelic"
"refill","telic","telic","telic"
"precipitated","telic","telic","telic"
"robbed","telic","telic","telic"
"transported","telic","telic","telic"
"slumber","atelic","atelic","atelic"
"transplant","telic","telic","telic"
"cited","telic","telic","telic"
"deposit","telic","telic","telic"
"despatched","telic","telic","telic"
"bargained","atelic","atelic","atelic"
"confounded","telic","telic","telic"
"anchor","telic","telic","telic"
"yielded","telic","telic","telic"
"circumscribed","telic","telic","telic"
"construed","telic","telic","telic"
"rendered","telic","telic","telic"
"recommend","telic","telic","telic"
"defeated","telic","telic","telic"
"defined","telic","telic","telic"
"blurt","telic","telic","telic"
"aired","telic","telic","telic"
"encourage","telic","telic","telic"
"demanded","telic","telic","telic"
"collect","telic","telic","telic"
"suppressed","telic","telic","telic"
"earmark","telic","telic","telic"
"resorting","telic","telic","telic"
"espousing","atelic","atelic","atelic"
"recollected","telic","telic","telic"
"stitched","telic","telic","telic"
"dunked","telic","telic","telic"
"grunted","telic","telic","telic"
"swiped","telic","telic","telic"
"jabbed","telic","telic","telic"
"shifted","telic","telic","telic"
"predicted","telic","telic","telic"
"danced","atelic","atelic","atelic"
"tossed","telic","telic","telic"
"sprained","telic","telic","telic"
"incriminate","telic","telic","telic"
"quivered","atelic","atelic","atelic"
"inconvenienced","telic","telic","telic"
"reared","telic","telic","telic"
"rammed","telic","telic","telic"
"upgraded","telic","telic","telic"
"pooled","telic","telic","telic"
"shortened","telic","telic","telic"
"added","telic","telic","telic"
"urged","telic","telic","telic"
"refute","telic","telic","telic"
"finished","telic","telic","telic"
"retreated","telic","telic","telic"
"overtook","telic","telic","telic"
"graduated","telic","telic","telic"
"exchanging","telic","telic","telic"
"behave","atelic","atelic","atelic"
"label","telic","telic","telic"
"retired","telic","telic","telic"
"punish","telic","telic","telic"
"liquidated","telic","telic","telic"
"guess","telic","telic","telic"
"cramming","atelic","atelic","atelic"
"vowed","telic","telic","telic"
"pledged","telic","telic","telic"
"unloosed","telic","telic","telic"
"transfigured","telic","telic","telic"
"slack","telic","telic","telic"
"rid","telic","telic","telic"
"efface","telic","telic","telic"
"hesitated","atelic","atelic","atelic"
"navigate","atelic","atelic","atelic"
"ejecting","telic","telic","telic"
"careened","telic","telic","telic"
"slain","telic","telic","telic"
"slinking","telic","telic","telic"
"scooped","telic","telic","telic"
"stowed","telic","telic","telic"
"re-echoed","telic","telic","telic"
"contradict","telic","telic","telic"
"disown","telic","telic","telic"
"retold","telic","telic","telic"
"tallied","telic","telic","telic"
"coalesced","telic","telic","telic"
"flung","telic","telic","telic"
"unclosed","telic","telic","telic"
"posed","telic","telic","telic"
"mislaid","telic","telic","telic"
"exhaled","telic","telic","telic"
"nag","atelic","atelic","atelic"
"duck","telic","telic","telic"
"toppled","telic","telic","telic"
"rap","telic","telic","telic"
"charter","telic","telic","telic"
"slept","atelic","atelic","atelic"
"nullified","telic","telic","telic"
"dislodged","telic","telic","telic"
"act","atelic","atelic","atelic"
"kindled","telic","telic","telic"
"institute","telic","telic","telic"
"collided","telic","telic","telic"
"dissect","telic","telic","telic"
"brave","telic","telic","telic"
"chosen","telic","telic","telic"
"liberate","telic","telic","telic"
"wiggle","atelic","atelic","atelic"
"seduced","telic","telic","telic"
"fulminate","telic","telic","telic"
"registered","telic","telic","telic"
"poured","telic","telic","telic"
"unleashed","telic","telic","telic"
"exploit","atelic","atelic","atelic"
"enunciated","telic","telic","telic"
"jerked","telic","telic","telic"
"posting","telic","telic","telic"
"exploded","telic","telic","telic"
"pronounce","telic","telic","telic"
"silenced","telic","telic","telic"
"modified","telic","telic","telic"
"weave","telic","telic","telic"
"ripped","telic","telic","telic"
"tolling","atelic","atelic","atelic"
"amends","telic","telic","telic"
"utilising","atelic","atelic","atelic"
"shelled","telic","telic","telic"
"slackened","telic","telic","telic"
"deliberating","atelic","atelic","atelic"
"learned","dummy_t","telic","telic"
"hasten","telic","telic","telic"
"scouring","atelic","atelic","atelic"
"undo","telic","telic","telic"
"nabbed","telic","telic","telic"
"decorated","telic","telic","telic"
"scuffle","telic","telic","telic"
"stunned","telic","telic","telic"
"slammed","telic","telic","telic"
"ratified","telic","telic","telic"
"slapped","telic","telic","telic"
"judged","telic","telic","telic"
"closed","telic","telic","telic"
"scampering","atelic","atelic","atelic"
"gathered","telic","telic","telic"
"sprang","telic","telic","telic"
"rebutting","telic","telic","telic"
"trounced","telic","telic","telic"
"identify","telic","telic","telic"
"emerged","telic","telic","telic"
"erupted","telic","telic","telic"
"instructed","telic","telic","telic"
"cede","telic","telic","telic"
"narrated","atelic","atelic","atelic"
"stop","telic","telic","telic"
"declined","telic","telic","telic"
"loosed","telic","telic","telic"
"sweep","atelic","atelic","atelic"
"expiate","telic","telic","telic"
"purloined","telic","telic","telic"
"toiling","atelic","atelic","atelic"
"surrendered","telic","telic","telic"
"accede","telic","telic","telic"
"descended","telic","telic","telic"
"farmed","atelic","atelic","atelic"
"entangled","telic","telic","telic"
"released","telic","telic","telic"
"signify","telic","telic","telic"
"communicating","atelic","atelic","atelic"
"manipulated","atelic","atelic","atelic"
"buckled","telic","telic","telic"
"speeded","telic","telic","telic"
"commenced","telic","telic","telic"
"interacted","atelic","atelic","atelic"
"updated","telic","telic","telic"
"devour","telic","telic","telic"
"upending","telic","telic","telic"
"externalize","telic","telic","telic"
"discover","telic","telic","telic"
"punching","telic","telic","telic"
"captured","telic","telic","telic"
"rushed","telic","telic","telic"
"admitted","telic","telic","telic"
"spend","dummy_t","telic","telic"
"manufacture","atelic","atelic","atelic"
"agonize","atelic","atelic","atelic"
"nicked","telic","telic","telic"
"reminisced","atelic","atelic","atelic"
"forsaken","telic","telic","telic"
"arranged","telic","telic","telic"
"spelt","telic","telic","telic"
"erased","telic","telic","telic"
"trade","telic","telic","telic"
"departed","telic","telic","telic"
"commented","telic","telic","telic"
"unrolled","telic","telic","telic"
"galvanized","telic","telic","telic"
"discontinued","telic","telic","telic"
"rewarded","telic","telic","telic"
"abducted","telic","telic","telic"
"voiced","telic","telic","telic"
"scattered","telic","telic","telic"
"insured","telic","telic","telic"
"zipped","telic","telic","telic"
"thrust","telic","telic","telic"
"verify","telic","telic","telic"
"propelled","telic","telic","telic"
"defused","telic","telic","telic"
"bestowed","telic","telic","telic"
"wriggled","atelic","atelic","atelic"
"swallowed","telic","telic","telic"
"slashed","telic","telic","telic"
"nonplussed","telic","telic","telic"
"detect","telic","telic","telic"
"bashing","atelic","atelic","atelic"
"enshrouded","telic","telic","telic"
"cultured","atelic","atelic","atelic"
"espied","telic","telic","telic"
"mashed","telic","telic","telic"
"coerce","telic","telic","telic"
"rounded","telic","telic","telic"
"undergone","telic","telic","telic"
"billeted","telic","telic","telic"
"violate","telic","telic","telic"
"demolished","telic","telic","telic"
"steeped","telic","telic","telic"
"outlive","telic","telic","telic"
"re-established","telic","telic","telic"
"seized","telic","telic","telic"
"falsified","telic","telic","telic"
"agreed","telic","telic","telic"
"misplaced","telic","telic","telic"
"lose","telic","telic","telic"
"repaid","telic","telic","telic"
"perambulating","atelic","atelic","atelic"
"abstracted","telic","telic","telic"
"commended","telic","telic","telic"
"stilled","telic","telic","telic"
"blubbering","atelic","atelic","atelic"
"thumped","telic","telic","telic"
"reestablish","telic","telic","telic"
"revoke","telic","telic","telic"
"caressing","atelic","atelic","atelic"
"stifled","telic","telic","telic"
"fell","telic","telic","telic"
"equalize","telic","telic","telic"
"canvassing","atelic","atelic","atelic"
"detaches","telic","telic","telic"
"prolong","telic","telic","telic"
"excising","telic","telic","telic"
"revolted","telic","telic","telic"
"illumine","telic","telic","telic"
"procuring","telic","telic","telic"
"Substitute","telic","telic","telic"
"mugged","telic","telic","telic"
"failed","telic","telic","telic"
"poked","telic","telic","telic"
"offset","telic","telic","telic"
"stolen","telic","telic","telic"
"demean","telic","telic","telic"
"repaired","telic","telic","telic"
"step","telic","telic","telic"
"terminate","telic","telic","telic"
"disgorged","telic","telic","telic"
"indict","telic","telic","telic"
"hunting","atelic","atelic","atelic"
"diagnosed","telic","telic","telic"
"piqued","telic","telic","telic"
"disclaimed","telic","telic","telic"
"usurp","telic","telic","telic"
"surpassing","telic","telic","telic"
"overflowed","telic","telic","telic"
"sample","telic","telic","telic"
"hurled","telic","telic","telic"
"laundered","telic","telic","telic"
"jogging","atelic","atelic","atelic"
"set","telic","telic","telic"
"plunged","telic","telic","telic"
"recreate","telic","telic","telic"
"snarling","atelic","atelic","atelic"
"awoke","telic","telic","telic"
"straining","atelic","atelic","atelic"
"alternated","atelic","atelic","atelic"
"discharged","telic","telic","telic"
"tangled","telic","telic","telic"
"offered","telic","telic","telic"
"carve","telic","telic","telic"
"abusing","atelic","atelic","atelic"
"affirmed","telic","telic","telic"
"petition","telic","telic","telic"
"isolate","telic","telic","telic"
"unburdening","dummy_t","atelic","atelic"
"renovated","telic","telic","telic"
"collated","telic","telic","telic"
"phrase","telic","telic","telic"
"profit","atelic","atelic","atelic"
"prowling","atelic","atelic","atelic"
"relinquish","telic","telic","telic"
"planted","telic","telic","telic"
"scrubbing","atelic","atelic","atelic"
"insert","telic","telic","telic"
"blundered","telic","telic","telic"
"quickens","telic","telic","telic"
"plague","atelic","atelic","atelic"
"Remind","telic","telic","telic"
"plummeted","telic","telic","telic"
"diminished","telic","telic","telic"
"assuage","telic","telic","telic"
"waggled","atelic","atelic","atelic"
"battled","atelic","atelic","atelic"
"douse","telic","telic","telic"
"banned","telic","telic","telic"
"exacerbated","telic","telic","telic"
"prances","atelic","atelic","atelic"
"awakened","telic","telic","telic"
"splayed","telic","telic","telic"
"enlighten","telic","telic","telic"
"christened","telic","telic","telic"
"clarifies","telic","telic","telic"
"unveil","telic","telic","telic"
"sewed","telic","telic","telic"
"portrayed","telic","telic","telic"
"remarked","telic","telic","telic"
"double-crossed","telic","telic","telic"
"strolled","atelic","atelic","atelic"
"fibbing","atelic","atelic","atelic"
"raking","atelic","atelic","dummy_t"
"indicated","telic","telic","telic"
"rape","telic","telic","telic"
"transferred","telic","telic","telic"
"breach","telic","telic","telic"
"bet","telic","telic","telic"
"proliferate","atelic","atelic","atelic"
"provoked","telic","telic","telic"
"blight","atelic","atelic","atelic"
"adjourned","telic","telic","telic"
"contributed","telic","telic","telic"
"won","telic","telic","telic"
"drain","telic","telic","telic"
"drive","atelic","atelic","atelic"
"deal","atelic","atelic","atelic"
"pieced","telic","telic","telic"
"folded","telic","telic","telic"
"ditched","telic","telic","telic"
"succumbed","telic","telic","telic"
"amputate","telic","telic","telic"
"rejected","telic","telic","telic"
"jotted","telic","telic","telic"
"adjusting","telic","telic","telic"
"bring","telic","telic","telic"
"sagged","telic","telic","telic"
"punctuate","telic","telic","telic"
"overhauled","telic","telic","telic"
"amused","atelic","atelic","atelic"
"keeled","telic","telic","telic"
"sidestepped","telic","telic","telic"
"enquire","telic","telic","telic"
"drafted","telic","telic","telic"
"ran","telic","telic","telic"
"double","telic","telic","telic"
"rose","telic","telic","telic"
"phoned","telic","telic","telic"
"discard","telic","telic","telic"
"introduced","telic","telic","telic"
"solaced","telic","telic","telic"
"intruded","telic","telic","telic"
"criticized","atelic","atelic","atelic"
"flame","atelic","atelic","atelic"
"scrutinizing","atelic","atelic","atelic"
"jigging","atelic","atelic","atelic"
"browsing","atelic","atelic","atelic"
"arrest","telic","telic","telic"
"snatched","telic","telic","telic"
"shirk","telic","telic","telic"
"volunteered","telic","telic","telic"
"bulldozed","telic","telic","telic"
"crushed","telic","telic","telic"
"babysit","atelic","atelic","atelic"
"caught","telic","telic","telic"
"buttoned","telic","telic","telic"
"arrived","telic","telic","telic"
"spurned","telic","telic","telic"
"stuffing","telic","telic","telic"
"stressing","telic","telic","telic"
"alleviate","telic","telic","telic"
"subjugate","telic","telic","telic"
"swerve","telic","telic","telic"
"killed","telic","telic","telic"
"slide","telic","telic","telic"
"blinked","telic","telic","telic"
"prevailed","telic","telic","telic"
"debased","telic","telic","telic"
"gossiped","atelic","atelic","atelic"
"reiterating","telic","telic","telic"
"crouched","telic","telic","telic"
"spurted","telic","telic","telic"
"submit","telic","telic","telic"
"yanked","telic","telic","telic"
"ground","telic","telic","telic"
"debate","atelic","atelic","atelic"
"slug","telic","telic","telic"
"moored","telic","telic","telic"
"directs","atelic","atelic","atelic"
"abate","telic","telic","telic"
"inclined","telic","telic","telic"
"playing","atelic","atelic","atelic"
"nodded","telic","telic","telic"
"disappearing","telic","telic","telic"
"donating","telic","telic","telic"
"gripped","telic","telic","telic"
"elevate","telic","telic","telic"
"gained","telic","telic","telic"
"retraced","telic","telic","telic"
"gave","telic","telic","telic"
"segmented","telic","telic","telic"
"molded","telic","telic","telic"
"waiving","telic","telic","telic"
"attracted","telic","telic","telic"
"thrashed","telic","telic","telic"
"impose","telic","telic","telic"
"cast","atelic","atelic","atelic"
"cushioned","telic","telic","telic"
"reopen","telic","telic","telic"
"scrounge","telic","telic","telic"
"disassembled","telic","telic","telic"
"frosted","telic","telic","telic"
"loosen","telic","telic","telic"
"bolted","telic","telic","telic"
"ousted","telic","telic","telic"
"deigned","telic","telic","telic"
"book","telic","telic","telic"
"liven","telic","telic","telic"
"vouchsafed","telic","telic","telic"
"utilize","telic","telic","telic"
"displayed","telic","telic","telic"
"wed","telic","telic","telic"
"laboured","atelic","atelic","atelic"
"dialed","telic","telic","telic"
"renounce","telic","telic","telic"
"assassinated","telic","telic","telic"
"conquered","telic","telic","telic"
"counselled","telic","telic","telic"
"show","telic","telic","telic"
"rend","telic","telic","telic"
"eschew","atelic","atelic","atelic"
"preach","atelic","atelic","atelic"
"burrowing","atelic","atelic","atelic"
"disquieted","telic","telic","telic"
"research","atelic","atelic","atelic"
"grabbed","telic","telic","telic"
"wronged","telic","telic","telic"
"bounced","atelic","atelic","atelic"
"mothered","atelic","atelic","atelic"
"Whets","telic","telic","telic"
"recapture","telic","telic","telic"
"designated","telic","telic","telic"
"shooed","telic","telic","telic"
"shut","telic","telic","telic"
"wet","telic","telic","telic"
"imbued","telic","telic","telic"
"settle","telic","telic","telic"
"nudge","telic","telic","telic"
"duplicate","telic","telic","telic"
"commemorate","telic","telic","telic"
"ELECT","telic","telic","telic"
"cautioned","telic","telic","telic"
"disciplined","telic","telic","telic"
"recited","telic","telic","telic"
"seal","telic","telic","telic"
"dropped","telic","telic","telic"
"cross","telic","telic","telic"
"dismantled","telic","telic","telic"
"apportioned","telic","telic","telic"
